url,name
https://novosibirsk.hh.ru/vacancy/66615223,Тестировщик программного обеспечения
https://novosibirsk.hh.ru/vacancy/69287111,QA Engineer
https://novosibirsk.hh.ru/vacancy/67924402,Middle/Senior QA-инженер в команду Online
https://novosibirsk.hh.ru/vacancy/68790655,Ведущий тестировщик 1С (Удаленно)
https://novosibirsk.hh.ru/vacancy/69046238,QA Engineer (тестировщик)
https://novosibirsk.hh.ru/vacancy/69170007,QA Lead
https://novosibirsk.hh.ru/vacancy/69417621,QA Automation (Python)
https://novosibirsk.hh.ru/vacancy/69578954,QA Automation engineer (networking)/Инженер по автоматизации тестирования
https://novosibirsk.hh.ru/vacancy/67287160,Инженер по автоматизированному тестированию
https://novosibirsk.hh.ru/vacancy/68686840,QA Engineer
https://novosibirsk.hh.ru/vacancy/68807049,Инженер по тестированию в Банкоматы
"https://novosibirsk.hh.ru/vacancy/67416219,""Старший инженер по автоматизации тестирования, Python, API, Ozon Bank"""
https://novosibirsk.hh.ru/vacancy/68878395,QA automation engineer (Kotlin)
"https://novosibirsk.hh.ru/vacancy/68164444,""Руководитель группы тестирования Android / iOS, Приложение покупателя"""
https://novosibirsk.hh.ru/vacancy/68251247,Старший тестировщик на проект колл центр
https://novosibirsk.hh.ru/vacancy/68385008,Руководитель команды по автоматизированному тестированию
https://novosibirsk.hh.ru/vacancy/68409912,Ведущий технический писатель
https://novosibirsk.hh.ru/vacancy/69352155,QA Automation Engineer (Python)
https://novosibirsk.hh.ru/vacancy/67822832,Оператор по тестированию комплектующих (компьютеры)
https://novosibirsk.hh.ru/vacancy/68631521,Test Automation Engeneer
https://novosibirsk.hh.ru/vacancy/69297148,Senior QA Engineer automation (C#)
https://novosibirsk.hh.ru/vacancy/69531629,QA-Инженер по автоматизированному тестированию
https://novosibirsk.hh.ru/vacancy/69664713,Senior QA Engineer
https://novosibirsk.hh.ru/vacancy/68624527,Software development engineer in test C# (Cloud&Web)
https://novosibirsk.hh.ru/vacancy/69152382,Инженер по автоматизации (JavaScript)
https://novosibirsk.hh.ru/vacancy/68797448,Инженер по тестированию (Senior)
https://novosibirsk.hh.ru/vacancy/69373428,QA Automation специалист
https://novosibirsk.hh.ru/vacancy/68879948,Инженер по автоматизации тестирования Python (PT Sandbox)
https://novosibirsk.hh.ru/vacancy/68896749,Инженер по автоматизации тестирования (MaxPatrol)
https://novosibirsk.hh.ru/vacancy/69405273,Тестировщик Битрикс24
"https://novosibirsk.hh.ru/vacancy/48986323,""Mobile QA (iOS, Android)"""
https://novosibirsk.hh.ru/vacancy/68740890,Тестировщик 1С (Vanessa Automation)
https://novosibirsk.hh.ru/vacancy/69078428,QA Auto (Забота о клиентах)
https://novosibirsk.hh.ru/vacancy/66592598,Senior SDET (Python)
https://novosibirsk.hh.ru/vacancy/68876974,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/68879947,Инженер по автоматизации тестирования Python (PT Sandbox)
https://novosibirsk.hh.ru/vacancy/69552908,Senior QA - специалист
https://novosibirsk.hh.ru/vacancy/69406869,Инженер по автоматизированному тестированию / QA Automation Engineer (Java) (middle/senior)
https://novosibirsk.hh.ru/vacancy/68348809,Senior QA engineer
https://novosibirsk.hh.ru/vacancy/69377195,Senior QA Auto (JavaScript)
https://novosibirsk.hh.ru/vacancy/67264411,QA engineer (Python)
https://novosibirsk.hh.ru/vacancy/67383886,QA automation engineer (java/kotlin)
https://novosibirsk.hh.ru/vacancy/68635579,Специалист по тестированию интеграционных решений и программного обеспечения (тестировщик)
https://novosibirsk.hh.ru/vacancy/67404194,QA Engineer
https://novosibirsk.hh.ru/vacancy/68897177,Инженер по автоматизации тестирования (MaxPatrol)
https://novosibirsk.hh.ru/vacancy/69649698,Руководитель отдела тестирования
https://novosibirsk.hh.ru/vacancy/67246084,SDET специалист (Bimeister)
https://novosibirsk.hh.ru/vacancy/68153810,Middle+ Инженер по тестированию (Mobile)
https://novosibirsk.hh.ru/vacancy/68558514,Middle/Senior QA Automation инженер в команду 3D-карты
https://novosibirsk.hh.ru/vacancy/68896127,Инженер по качеству (MaxPatrol SIEM)
https://novosibirsk.hh.ru/vacancy/69221742,Senior QA engineer (Manual) / Тестировщик
https://novosibirsk.hh.ru/vacancy/68846513,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/51496861,QA automation engineer (Backend)
https://novosibirsk.hh.ru/vacancy/69107983,Тестировщик (QA Engineer)
https://novosibirsk.hh.ru/vacancy/69563003,Инженер по автоматизации тестирования
https://novosibirsk.hh.ru/vacancy/68774942,QA Specialist
https://novosibirsk.hh.ru/vacancy/68095725,QA Automation Engineer / инженер по автоматизированному тестированию
https://novosibirsk.hh.ru/vacancy/55226005,QA Engineer (backend)
https://novosibirsk.hh.ru/vacancy/68878789,Ведущий инженер по тестированию ПО Контакт-Центра
https://novosibirsk.hh.ru/vacancy/69090737,QA Engineer Automation (Java)
https://novosibirsk.hh.ru/vacancy/51493951,Middle QA automation engineer (Web UI)
"https://novosibirsk.hh.ru/vacancy/66114966,""QA Automation (JS, Playwright)"""
https://novosibirsk.hh.ru/vacancy/69476769,Ведущий специалист по тестированию
https://novosibirsk.hh.ru/vacancy/69199891,QA Engineer (Risk Team)
https://novosibirsk.hh.ru/vacancy/69220871,QA automation engineer (Java) / Автотестировщик в ведущий банк РФ
https://novosibirsk.hh.ru/vacancy/68834316,Руководитель группы тестирования
https://novosibirsk.hh.ru/vacancy/69098295,Hardware QA / Тестировщик HW
https://novosibirsk.hh.ru/vacancy/69221618,QA Engineer
https://novosibirsk.hh.ru/vacancy/69466193,Специалист по автотестированию
https://novosibirsk.hh.ru/vacancy/69518550,QA / Главный эксперт по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/67249051,Senior QA engineer
https://novosibirsk.hh.ru/vacancy/69047614,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/69093057,Инженер по автоматизации тестирования / QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/69035056,Пентестер
https://novosibirsk.hh.ru/vacancy/69088829,Автотестировщик Java (Senior)
https://novosibirsk.hh.ru/vacancy/68104060,Middle QA Mobile Engineer Android/iOS
https://novosibirsk.hh.ru/vacancy/68570822,Разработчик по автоматизации тестирования в Электронные сертификаты
https://novosibirsk.hh.ru/vacancy/69172703,Тестировщик.Net
https://novosibirsk.hh.ru/vacancy/67846776,Fullstack QA (mobile)
https://novosibirsk.hh.ru/vacancy/69265320,QA Performance Engineer
"https://novosibirsk.hh.ru/vacancy/66948323,""QA Engineer (г. Бургас, Болгария)"""
https://novosibirsk.hh.ru/vacancy/69222408,Руководитель группы тестирования
